Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
80	16:50:44	16:50:44	16:50:44	16:50:44	16:50:45	16:50:45			16:50:45	16:50:45	16:50:45	16:50:45	16:51:06	16:51:06	16:51:06	16:51:06	16:51:06	16:51:06	16:51:06	16:51:06	16:51:10	16:51:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
81	16:51:10	16:51:10	16:51:10	16:51:10	16:51:11	16:51:11			16:51:11	16:51:11	16:51:11	16:51:11	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31	16:51:31			16:51:34	16:51:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
82	16:51:34	16:51:34	16:51:34	16:51:34	16:51:35	16:51:35			16:51:35	16:51:35	16:51:35	16:51:35	16:51:56	16:51:56	16:51:56	16:51:56	16:51:56	16:51:56			16:51:59	16:51:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
83	16:51:59	16:51:59	16:51:59	16:51:59	16:52:00	16:52:00			16:52:00	16:52:00	16:52:00	16:52:00	16:52:22	16:52:22	16:52:22	16:52:22	16:52:22	16:52:22			16:52:25	16:52:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:03	00:00:25
84	16:52:25	16:52:25	16:52:25	16:52:25	16:52:26	16:52:26			16:52:26	16:52:26	16:52:26	16:52:26	16:52:47	16:52:47	16:52:47	16:52:47	16:52:47	16:52:47			16:52:50	16:52:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:24
85	16:52:50	16:52:50	16:52:50	16:52:50	16:52:51	16:52:51			16:52:51	16:52:51	16:52:51	16:52:51	16:53:12	16:53:12	16:53:12	16:53:12	16:53:12	16:53:12			16:53:14	16:53:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
86	16:53:15	16:53:15	16:53:15	16:53:15	16:53:15	16:53:15			16:53:15	16:53:15	16:53:15	16:53:15	16:53:38	16:53:38	16:53:38	16:53:38	16:53:38	16:53:38			16:53:41	16:53:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
87	16:53:41	16:53:41	16:53:41	16:53:41	16:53:42	16:53:42			16:53:42	16:53:42	16:53:42	16:53:42	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03	16:54:03			16:54:06	16:54:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
88	16:54:06	16:54:06	16:54:06	16:54:06	16:54:06	16:54:06			16:54:06	16:54:06	16:54:06	16:54:06	16:54:27	16:54:27	16:54:28	16:54:28	16:54:28	16:54:28			16:54:30	16:54:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
89	16:54:30	16:54:30	16:54:31	16:54:31	16:54:31	16:54:31			16:54:31	16:54:31	16:54:31	16:54:31	16:54:51	16:54:51	16:54:51	16:54:51	16:54:51	16:54:51			16:54:54	16:54:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
90	16:54:55	16:54:55	16:54:55	16:54:55	16:54:55	16:54:55			16:54:55	16:54:55	16:54:55	16:54:55	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16	16:55:16	16:55:21	16:55:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
91	16:55:21	16:55:21	16:55:21	16:55:21	16:55:22	16:55:22			16:55:22	16:55:22	16:55:22	16:55:22	16:55:42	16:55:42	16:55:42	16:55:42	16:55:42	16:55:42			16:55:45	16:55:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
92	16:55:45	16:55:45	16:55:45	16:55:45	16:55:46	16:55:46			16:55:46	16:55:46	16:55:46	16:55:46	16:56:09	16:56:09	16:56:09	16:56:09	16:56:09	16:56:09			16:56:12	16:56:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
93	16:56:12	16:56:12	16:56:12	16:56:12	16:56:13	16:56:13			16:56:13	16:56:13	16:56:13	16:56:13	16:56:32	16:56:32	16:56:32	16:56:32	16:56:33	16:56:33			16:56:35	16:56:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
94	16:56:35	16:56:35	16:56:35	16:56:35	16:56:36	16:56:36			16:56:36	16:56:36	16:56:36	16:56:36	16:56:58	16:56:58	16:56:58	16:56:58	16:56:58	16:56:58			16:57:01	16:57:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
95	16:57:01	16:57:01	16:57:01	16:57:01	16:57:01	16:57:01			16:57:01	16:57:01	16:57:01	16:57:01	16:57:22	16:57:22	16:57:22	16:57:22	16:57:22	16:57:22			16:57:25	16:57:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
96	16:57:25	16:57:25	16:57:25	16:57:25	16:57:25	16:57:25			16:57:25	16:57:25	16:57:25	16:57:25	16:57:47	16:57:47	16:57:47	16:57:47	16:57:47	16:57:47			16:57:50	16:57:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
97	16:57:50	16:57:50	16:57:50	16:57:50	16:57:50	16:57:50			16:57:50	16:57:50	16:57:50	16:57:50	16:58:10	16:58:10	16:58:10	16:58:10	16:58:10	16:58:10			16:58:13	16:58:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
98	16:58:13	16:58:13	16:58:13	16:58:13	16:58:13	16:58:13			16:58:13	16:58:13	16:58:14	16:58:14	16:58:37	16:58:37	16:58:37	16:58:37	16:58:37	16:58:37			16:58:39	16:58:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
99	16:58:40	16:58:40	16:58:40	16:58:40	16:58:41	16:58:41			16:58:41	16:58:41	16:58:41	16:58:41	16:59:01	16:59:01	16:59:01	16:59:01	16:59:01	16:59:01			16:59:04	16:59:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
100	16:59:04	16:59:04	16:59:04	16:59:04	16:59:05	16:59:05			16:59:05	16:59:05	16:59:05	16:59:05	16:59:27	16:59:27	16:59:27	16:59:27	16:59:27	16:59:27	16:59:27	16:59:27	16:59:32	16:59:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
101	16:59:32	16:59:32	16:59:32	16:59:32	16:59:32	16:59:32			16:59:32	16:59:32	16:59:32	16:59:32	16:59:55	16:59:55	16:59:55	16:59:55	16:59:55	16:59:55			16:59:58	16:59:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
102	16:59:58	16:59:58	16:59:58	16:59:58	16:59:59	16:59:59			16:59:59	16:59:59	16:59:59	16:59:59	17:00:19	17:00:19	17:00:19	17:00:19	17:00:19	17:00:19			17:00:22	17:00:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
103	17:00:22	17:00:22	17:00:22	17:00:22	17:00:23	17:00:23			17:00:23	17:00:23	17:00:23	17:00:23	17:00:48	17:00:48	17:00:48	17:00:48	17:00:48	17:00:48			17:00:51	17:00:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
104	17:00:51	17:00:51	17:00:51	17:00:51	17:00:51	17:00:51			17:00:52	17:00:52	17:00:52	17:00:52	17:01:14	17:01:14	17:01:14	17:01:14	17:01:14	17:01:14			17:01:16	17:01:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
105	17:01:17	17:01:17	17:01:17	17:01:17	17:01:17	17:01:17			17:01:17	17:01:17	17:01:17	17:01:17	17:01:40	17:01:40	17:01:40	17:01:40	17:01:40	17:01:40			17:01:43	17:01:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
106	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43			17:01:43	17:01:43	17:01:43	17:01:43	17:02:04	17:02:04	17:02:04	17:02:04	17:02:04	17:02:04			17:02:07	17:02:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
107	17:02:07	17:02:07	17:02:07	17:02:07	17:02:07	17:02:07			17:02:07	17:02:07	17:02:07	17:02:07	17:02:29	17:02:29	17:02:29	17:02:29	17:02:29	17:02:29			17:02:32	17:02:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
108	17:02:32	17:02:32	17:02:32	17:02:32	17:02:32	17:02:32			17:02:33	17:02:33	17:02:33	17:02:33	17:02:53	17:02:53	17:02:53	17:02:53	17:02:53	17:02:53			17:02:56	17:02:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
109	17:02:56	17:02:56	17:02:56	17:02:56	17:02:56	17:02:56			17:02:56	17:02:56	17:02:56	17:02:56	17:03:20	17:03:20	17:03:20	17:03:20	17:03:20	17:03:20			17:03:23	17:03:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
110	17:03:23	17:03:23	17:03:23	17:03:23	17:03:24	17:03:24			17:03:24	17:03:24	17:03:24	17:03:24	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45	17:03:45	17:03:49	17:03:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
111	17:03:49	17:03:49	17:03:49	17:03:49	17:03:50	17:03:50			17:03:50	17:03:50	17:03:50	17:03:50	17:04:16	17:04:16	17:04:16	17:04:16	17:04:16	17:04:16			17:04:19	17:04:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:02	00:00:29
112	17:04:19	17:04:19	17:04:19	17:04:19	17:04:20	17:04:20			17:04:20	17:04:20	17:04:20	17:04:20	17:04:41	17:04:41	17:04:41	17:04:41	17:04:41	17:04:41			17:04:44	17:04:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
113	17:04:44	17:04:44	17:04:44	17:04:44	17:04:45	17:04:45			17:04:45	17:04:45	17:04:45	17:04:45	17:05:07	17:05:07	17:05:07	17:05:07	17:05:07	17:05:07			17:05:10	17:05:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
114	17:05:10	17:05:10	17:05:10	17:05:10	17:05:11	17:05:11			17:05:11	17:05:11	17:05:11	17:05:11	17:05:36	17:05:36	17:05:36	17:05:36	17:05:36	17:05:36			17:05:38	17:05:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
115	17:05:39	17:05:39	17:05:39	17:05:39	17:05:39	17:05:39			17:05:39	17:05:39	17:05:39	17:05:39	17:06:00	17:06:00	17:06:01	17:06:01	17:06:01	17:06:01			17:06:03	17:06:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
116	17:06:04	17:06:04	17:06:04	17:06:04	17:06:04	17:06:04			17:06:04	17:06:04	17:06:04	17:06:04	17:06:27	17:06:27	17:06:27	17:06:27	17:06:27	17:06:27			17:06:30	17:06:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
117	17:06:30	17:06:30	17:06:30	17:06:30	17:06:31	17:06:31			17:06:31	17:06:31	17:06:31	17:06:31	17:06:52	17:06:52	17:06:52	17:06:52	17:06:53	17:06:53			17:06:55	17:06:55		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
118	17:06:56	17:06:56	17:06:56	17:06:56	17:06:56	17:06:56			17:06:56	17:06:56	17:06:56	17:06:56	17:07:19	17:07:19	17:07:19	17:07:19	17:07:19	17:07:19			17:07:21	17:07:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
119	17:07:22	17:07:22	17:07:22	17:07:22	17:07:22	17:07:22			17:07:22	17:07:22	17:07:22	17:07:22	17:07:45	17:07:45	17:07:45	17:07:45	17:07:45	17:07:45			17:07:48	17:07:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
120	17:07:48	17:07:48	17:07:48	17:07:48	17:07:49	17:07:49			17:07:49	17:07:49	17:07:49	17:07:49	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12	17:08:12	17:08:18	17:08:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:06	00:00:30
121	17:08:18	17:08:18	17:08:18	17:08:18	17:08:19	17:08:19			17:08:19	17:08:19	17:08:19	17:08:19	17:08:43	17:08:43	17:08:43	17:08:43	17:08:43	17:08:43			17:08:46	17:08:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
122	17:08:46	17:08:46	17:08:46	17:08:46	17:08:47	17:08:47			17:08:47	17:08:47	17:08:47	17:08:47	17:09:15	17:09:15	17:09:15	17:09:15	17:09:15	17:09:15			17:09:18	17:09:18		00:00:00	00:00:00		00:00:00	00:00:00	00:00:27	00:00:00	00:00:00		00:00:03	00:00:31
123	17:09:18	17:09:18	17:09:18	17:09:18	17:09:19	17:09:19			17:09:19	17:09:19	17:09:19	17:09:19	17:09:41	17:09:41	17:09:41	17:09:41	17:09:41	17:09:41			17:09:44	17:09:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
124	17:09:44	17:09:44	17:09:44	17:09:44	17:09:45	17:09:45			17:09:45	17:09:45	17:09:45	17:09:45	17:10:06	17:10:06	17:10:06	17:10:06	17:10:06	17:10:06			17:10:09	17:10:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
125	17:10:09	17:10:09	17:10:09	17:10:09	17:10:10	17:10:10			17:10:10	17:10:10	17:10:10	17:10:10	17:10:35	17:10:35	17:10:35	17:10:35	17:10:35	17:10:35			17:10:38	17:10:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:25	00:00:00	00:00:00		00:00:03	00:00:29
126	17:10:38	17:10:38	17:10:39	17:10:39	17:10:39	17:10:39			17:10:39	17:10:39	17:10:39	17:10:39	17:11:00	17:11:00	17:11:00	17:11:00	17:11:01	17:11:01			17:11:04	17:11:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
127	17:11:04	17:11:04	17:11:04	17:11:04	17:11:05	17:11:05			17:11:05	17:11:05	17:11:05	17:11:05	17:11:29	17:11:29	17:11:29	17:11:29	17:11:29	17:11:29			17:11:32	17:11:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:28
128	17:11:32	17:11:32	17:11:32	17:11:32	17:11:33	17:11:33			17:11:33	17:11:33	17:11:33	17:11:33	17:11:55	17:11:55	17:11:55	17:11:55	17:11:55	17:11:55			17:11:58	17:11:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
129	17:11:58	17:11:58	17:11:59	17:11:59	17:11:59	17:11:59			17:11:59	17:11:59	17:11:59	17:11:59	17:12:21	17:12:21	17:12:21	17:12:21	17:12:21	17:12:21			17:12:24	17:12:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
130	17:12:24	17:12:24	17:12:25	17:12:25	17:12:25	17:12:25			17:12:25	17:12:25	17:12:25	17:12:25	17:12:45	17:12:45	17:12:45	17:12:45	17:12:45	17:12:45	17:12:45	17:12:45	17:12:50	17:12:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
131	17:12:50	17:12:50	17:12:50	17:12:50	17:12:51	17:12:51			17:12:51	17:12:51	17:12:51	17:12:51	17:13:11	17:13:11	17:13:11	17:13:11	17:13:11	17:13:11			17:13:14	17:13:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
132	17:13:14	17:13:14	17:13:14	17:13:14	17:13:15	17:13:15			17:13:15	17:13:15	17:13:15	17:13:15	17:13:36	17:13:36	17:13:36	17:13:36	17:13:36	17:13:36			17:13:39	17:13:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
133	17:13:39	17:13:39	17:13:39	17:13:39	17:13:40	17:13:40			17:13:40	17:13:40	17:13:40	17:13:40	17:14:03	17:14:03	17:14:03	17:14:03	17:14:03	17:14:03			17:14:06	17:14:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
134	17:14:06	17:14:06	17:14:06	17:14:06	17:14:07	17:14:07			17:14:07	17:14:07	17:14:07	17:14:07	17:14:29	17:14:29	17:14:29	17:14:29	17:14:29	17:14:29			17:14:32	17:14:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
135	17:14:32	17:14:32	17:14:32	17:14:32	17:14:33	17:14:33			17:14:33	17:14:33	17:14:33	17:14:33	17:14:56	17:14:56	17:14:56	17:14:56	17:14:56	17:14:56			17:14:59	17:14:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
136	17:15:00	17:15:00	17:15:00	17:15:00	17:15:00	17:15:00			17:15:00	17:15:00	17:15:00	17:15:00	17:15:23	17:15:23	17:15:23	17:15:23	17:15:23	17:15:23			17:15:26	17:15:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
137	17:15:27	17:15:27	17:15:27	17:15:27	17:15:27	17:15:27			17:15:27	17:15:27	17:15:27	17:15:27	17:15:50	17:15:50	17:15:50	17:15:50	17:15:50	17:15:50			17:15:53	17:15:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
138	17:15:53	17:15:53	17:15:54	17:15:54	17:15:54	17:15:54			17:15:54	17:15:54	17:15:54	17:15:54	17:16:14	17:16:14	17:16:14	17:16:14	17:16:15	17:16:15			17:16:17	17:16:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
139	17:16:17	17:16:17	17:16:18	17:16:18	17:16:18	17:16:18			17:16:18	17:16:18	17:16:18	17:16:18	17:16:40	17:16:40	17:16:40	17:16:40	17:16:40	17:16:40			17:16:43	17:16:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
140	17:16:43	17:16:43	17:16:43	17:16:43	17:16:44	17:16:44			17:16:44	17:16:44	17:16:44	17:16:44	17:17:04	17:17:04	17:17:04	17:17:04	17:17:04	17:17:04	17:17:04	17:17:04	17:17:09	17:17:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
141	17:17:09	17:17:09	17:17:09	17:17:09	17:17:10	17:17:10			17:17:10	17:17:10	17:17:10	17:17:10	17:17:31	17:17:31	17:17:31	17:17:31	17:17:31	17:17:31			17:17:34	17:17:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
142	17:17:34	17:17:34	17:17:34	17:17:34	17:17:35	17:17:35			17:17:35	17:17:35	17:17:35	17:17:35	17:17:58	17:17:58	17:17:58	17:17:58	17:17:58	17:17:58			17:18:01	17:18:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
143	17:18:01	17:18:01	17:18:01	17:18:01	17:18:01	17:18:01			17:18:01	17:18:01	17:18:02	17:18:02	17:18:24	17:18:24	17:18:24	17:18:24	17:18:24	17:18:24			17:18:27	17:18:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
144	17:18:27	17:18:27	17:18:27	17:18:27	17:18:28	17:18:28			17:18:28	17:18:28	17:18:28	17:18:28	17:18:51	17:18:51	17:18:51	17:18:51	17:18:51	17:18:51			17:18:54	17:18:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
145	17:18:54	17:18:54	17:18:54	17:18:54	17:18:54	17:18:54			17:18:54	17:18:54	17:18:54	17:18:54	17:19:17	17:19:17	17:19:17	17:19:17	17:19:17	17:19:17			17:19:20	17:19:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
146	17:19:20	17:19:20	17:19:20	17:19:20	17:19:21	17:19:21			17:19:21	17:19:21	17:19:21	17:19:21	17:19:42	17:19:42	17:19:42	17:19:42	17:19:43	17:19:43			17:19:45	17:19:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
147	17:19:46	17:19:46	17:19:46	17:19:46	17:19:46	17:19:46			17:19:46	17:19:46	17:19:46	17:19:46	17:20:09	17:20:09	17:20:10	17:20:10	17:20:10	17:20:10			17:20:12	17:20:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
148	17:20:13	17:20:13	17:20:13	17:20:13	17:20:13	17:20:13			17:20:13	17:20:13	17:20:13	17:20:13	17:20:35	17:20:35	17:20:35	17:20:35	17:20:35	17:20:35			17:20:38	17:20:38		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
149	17:20:38	17:20:38	17:20:38	17:20:38	17:20:39	17:20:39			17:20:39	17:20:39	17:20:39	17:20:39	17:21:01	17:21:01	17:21:01	17:21:01	17:21:01	17:21:01			17:21:04	17:21:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
150	17:21:04	17:21:04	17:21:05	17:21:05	17:21:05	17:21:05			17:21:05	17:21:05	17:21:05	17:21:05	17:21:28	17:21:28	17:21:28	17:21:28	17:21:28	17:21:28	17:21:28	17:21:28	17:21:32	17:21:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
151	17:21:32	17:21:32	17:21:32	17:21:32	17:21:33	17:21:33			17:21:33	17:21:33	17:21:33	17:21:33	17:21:56	17:21:56	17:21:56	17:21:56	17:21:56	17:21:56			17:21:59	17:21:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
152	17:21:59	17:21:59	17:21:59	17:21:59	17:22:00	17:22:00			17:22:00	17:22:00	17:22:00	17:22:00	17:22:22	17:22:22	17:22:22	17:22:22	17:22:22	17:22:22			17:22:25	17:22:25		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
153	17:22:26	17:22:26	17:22:26	17:22:26	17:22:27	17:22:27			17:22:27	17:22:27	17:22:27	17:22:27	17:22:50	17:22:50	17:22:50	17:22:50	17:22:51	17:22:51			17:22:53	17:22:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
154	17:22:54	17:22:54	17:22:54	17:22:54	17:22:54	17:22:54			17:22:54	17:22:54	17:22:54	17:22:54	17:23:17	17:23:17	17:23:17	17:23:17	17:23:17	17:23:17			17:23:20	17:23:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
155	17:23:20	17:23:20	17:23:21	17:23:21	17:23:21	17:23:21			17:23:21	17:23:21	17:23:22	17:23:22	17:23:44	17:23:44	17:23:44	17:23:44	17:23:44	17:23:44			17:23:47	17:23:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
156	17:23:47	17:23:47	17:23:47	17:23:47	17:23:48	17:23:48			17:23:48	17:23:48	17:23:48	17:23:48	17:24:09	17:24:09	17:24:09	17:24:09	17:24:09	17:24:09			17:24:12	17:24:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
157	17:24:12	17:24:12	17:24:12	17:24:12	17:24:13	17:24:13			17:24:13	17:24:13	17:24:13	17:24:13	17:24:37	17:24:37	17:24:37	17:24:37	17:24:37	17:24:37			17:24:40	17:24:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:03	00:00:27
158	17:24:40	17:24:40	17:24:40	17:24:40	17:24:41	17:24:41			17:24:41	17:24:41	17:24:41	17:24:41	17:25:02	17:25:02	17:25:02	17:25:02	17:25:02	17:25:02			17:25:05	17:25:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
159	17:25:05	17:25:05	17:25:06	17:25:06	17:25:06	17:25:06			17:25:06	17:25:06	17:25:06	17:25:06	17:25:30	17:25:30	17:25:31	17:25:31	17:25:31	17:25:31			17:25:33	17:25:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
160	17:25:34	17:25:34	17:25:34	17:25:34	17:25:34	17:25:34			17:25:34	17:25:34	17:25:34	17:25:34	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01	17:26:01	17:26:06	17:26:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:26	00:00:00	00:00:00	00:00:00	00:00:05	00:00:32
161	17:26:07	17:26:07	17:26:07	17:26:07	17:26:08	17:26:08			17:26:08	17:26:08	17:26:08	17:26:08	17:26:32	17:26:32	17:26:32	17:26:32	17:26:32	17:26:32			17:26:36	17:26:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:03	00:00:28
