Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
80	13:40:41	13:40:41	13:40:41	13:40:41	13:40:41	13:40:41			13:40:41	13:40:41	13:40:41	13:40:41	13:41:00	13:41:00	13:41:01	13:41:01	13:41:01	13:41:01	13:41:01	13:41:01	13:41:05	13:41:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
81	13:41:05	13:41:05	13:41:05	13:41:05	13:41:05	13:41:05			13:41:05	13:41:05	13:41:06	13:41:06	13:41:24	13:41:24	13:41:24	13:41:24	13:41:24	13:41:24			13:41:27	13:41:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:21
82	13:41:27	13:41:27	13:41:27	13:41:27	13:41:28	13:41:28			13:41:28	13:41:28	13:41:28	13:41:28	13:41:47	13:41:47	13:41:47	13:41:47	13:41:47	13:41:47			13:41:50	13:41:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
83	13:41:50	13:41:50	13:41:50	13:41:50	13:41:50	13:41:50			13:41:50	13:41:50	13:41:51	13:41:51	13:42:10	13:42:10	13:42:10	13:42:10	13:42:10	13:42:10			13:42:13	13:42:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
84	13:42:13	13:42:13	13:42:13	13:42:13	13:42:13	13:42:13			13:42:13	13:42:13	13:42:14	13:42:14	13:42:33	13:42:33	13:42:33	13:42:33	13:42:33	13:42:33			13:42:36	13:42:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
85	13:42:36	13:42:36	13:42:36	13:42:36	13:42:37	13:42:37			13:42:37	13:42:37	13:42:37	13:42:37	13:42:56	13:42:56	13:42:56	13:42:56	13:42:56	13:42:56			13:42:58	13:42:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
86	13:42:58	13:42:58	13:42:58	13:42:58	13:42:59	13:42:59			13:42:59	13:42:59	13:42:59	13:42:59	13:43:19	13:43:19	13:43:19	13:43:19	13:43:19	13:43:19			13:43:22	13:43:22		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
87	13:43:22	13:43:22	13:43:22	13:43:22	13:43:22	13:43:22			13:43:23	13:43:23	13:43:23	13:43:23	13:43:42	13:43:42	13:43:42	13:43:42	13:43:42	13:43:42			13:43:45	13:43:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
88	13:43:45	13:43:45	13:43:45	13:43:45	13:43:45	13:43:45			13:43:45	13:43:45	13:43:45	13:43:45	13:44:05	13:44:05	13:44:05	13:44:05	13:44:05	13:44:05			13:44:08	13:44:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
89	13:44:08	13:44:08	13:44:08	13:44:08	13:44:08	13:44:08			13:44:09	13:44:09	13:44:09	13:44:09	13:44:28	13:44:28	13:44:28	13:44:28	13:44:28	13:44:28			13:44:31	13:44:31		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
90	13:44:31	13:44:31	13:44:31	13:44:31	13:44:31	13:44:31			13:44:31	13:44:31	13:44:31	13:44:31	13:44:51	13:44:51	13:44:51	13:44:51	13:44:51	13:44:51	13:44:51	13:44:51	13:44:56	13:44:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
91	13:44:56	13:44:56	13:44:56	13:44:56	13:44:56	13:44:56			13:44:56	13:44:56	13:44:56	13:44:56	13:45:16	13:45:16	13:45:16	13:45:16	13:45:16	13:45:16			13:45:19	13:45:19		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
92	13:45:19	13:45:19	13:45:19	13:45:19	13:45:20	13:45:20			13:45:20	13:45:20	13:45:20	13:45:20	13:45:41	13:45:41	13:45:41	13:45:41	13:45:41	13:45:41			13:45:44	13:45:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
93	13:45:44	13:45:44	13:45:44	13:45:44	13:45:44	13:45:44			13:45:44	13:45:44	13:45:44	13:45:44	13:46:04	13:46:04	13:46:04	13:46:04	13:46:04	13:46:04			13:46:07	13:46:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
94	13:46:07	13:46:07	13:46:07	13:46:07	13:46:07	13:46:07			13:46:07	13:46:07	13:46:08	13:46:08	13:46:30	13:46:30	13:46:30	13:46:30	13:46:30	13:46:30			13:46:33	13:46:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
95	13:46:33	13:46:33	13:46:33	13:46:33	13:46:34	13:46:34			13:46:34	13:46:34	13:46:34	13:46:34	13:46:54	13:46:54	13:46:54	13:46:54	13:46:54	13:46:54			13:46:57	13:46:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
96	13:46:57	13:46:57	13:46:57	13:46:57	13:46:58	13:46:58			13:46:58	13:46:58	13:46:58	13:46:58	13:47:19	13:47:19	13:47:20	13:47:20	13:47:20	13:47:20			13:47:23	13:47:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
97	13:47:23	13:47:23	13:47:23	13:47:23	13:47:23	13:47:23			13:47:23	13:47:23	13:47:23	13:47:23	13:47:43	13:47:43	13:47:43	13:47:43	13:47:43	13:47:43			13:47:46	13:47:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
98	13:47:46	13:47:46	13:47:46	13:47:46	13:47:46	13:47:46			13:47:46	13:47:46	13:47:46	13:47:46	13:48:07	13:48:07	13:48:07	13:48:07	13:48:07	13:48:07			13:48:10	13:48:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
99	13:48:10	13:48:10	13:48:10	13:48:10	13:48:11	13:48:11			13:48:11	13:48:11	13:48:11	13:48:11	13:48:30	13:48:30	13:48:30	13:48:30	13:48:30	13:48:30			13:48:33	13:48:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
100	13:48:33	13:48:33	13:48:33	13:48:33	13:48:33	13:48:33			13:48:34	13:48:34	13:48:34	13:48:34	13:48:55	13:48:55	13:48:55	13:48:55	13:48:55	13:48:55	13:48:55	13:48:55	13:48:59	13:48:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
101	13:49:00	13:49:00	13:49:00	13:49:00	13:49:00	13:49:00			13:49:00	13:49:00	13:49:00	13:49:00	13:49:20	13:49:20	13:49:20	13:49:20	13:49:20	13:49:20			13:49:23	13:49:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
102	13:49:23	13:49:23	13:49:23	13:49:23	13:49:23	13:49:23			13:49:23	13:49:23	13:49:23	13:49:23	13:49:43	13:49:43	13:49:43	13:49:43	13:49:43	13:49:43			13:49:46	13:49:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
103	13:49:46	13:49:46	13:49:46	13:49:46	13:49:46	13:49:46			13:49:46	13:49:46	13:49:46	13:49:46	13:50:06	13:50:06	13:50:06	13:50:06	13:50:06	13:50:06			13:50:09	13:50:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
104	13:50:10	13:50:10	13:50:10	13:50:10	13:50:10	13:50:10			13:50:10	13:50:10	13:50:10	13:50:10	13:50:30	13:50:30	13:50:30	13:50:30	13:50:30	13:50:30			13:50:32	13:50:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
105	13:50:32	13:50:32	13:50:33	13:50:33	13:50:33	13:50:33			13:50:33	13:50:33	13:50:33	13:50:33	13:50:54	13:50:54	13:50:55	13:50:55	13:50:55	13:50:55			13:50:57	13:50:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
106	13:50:57	13:50:57	13:50:57	13:50:57	13:50:58	13:50:58			13:50:58	13:50:58	13:50:58	13:50:58	13:51:18	13:51:18	13:51:18	13:51:18	13:51:18	13:51:18			13:51:21	13:51:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
107	13:51:21	13:51:21	13:51:21	13:51:21	13:51:21	13:51:21			13:51:21	13:51:21	13:51:22	13:51:22	13:51:45	13:51:45	13:51:45	13:51:45	13:51:45	13:51:45			13:51:48	13:51:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:26
108	13:51:48	13:51:48	13:51:48	13:51:48	13:51:49	13:51:49			13:51:49	13:51:49	13:51:49	13:51:49	13:52:07	13:52:07	13:52:07	13:52:07	13:52:08	13:52:08			13:52:10	13:52:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
109	13:52:10	13:52:10	13:52:11	13:52:11	13:52:11	13:52:11			13:52:11	13:52:11	13:52:11	13:52:11	13:52:32	13:52:32	13:52:32	13:52:32	13:52:32	13:52:32			13:52:35	13:52:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
110	13:52:35	13:52:35	13:52:35	13:52:35	13:52:36	13:52:36			13:52:36	13:52:36	13:52:36	13:52:36	13:52:55	13:52:55	13:52:55	13:52:55	13:52:55	13:52:55	13:52:55	13:52:55	13:52:59	13:52:59		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
111	13:53:00	13:53:00	13:53:00	13:53:00	13:53:00	13:53:00			13:53:00	13:53:00	13:53:00	13:53:00	13:53:21	13:53:21	13:53:21	13:53:21	13:53:21	13:53:21			13:53:24	13:53:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
112	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24	13:53:24			13:53:25	13:53:25	13:53:25	13:53:25	13:53:44	13:53:44	13:53:44	13:53:44	13:53:44	13:53:44			13:53:46	13:53:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
113	13:53:46	13:53:46	13:53:46	13:53:46	13:53:47	13:53:47			13:53:47	13:53:47	13:53:47	13:53:47	13:54:08	13:54:08	13:54:08	13:54:08	13:54:08	13:54:08			13:54:11	13:54:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
114	13:54:11	13:54:11	13:54:11	13:54:11	13:54:12	13:54:12			13:54:12	13:54:12	13:54:12	13:54:12	13:54:30	13:54:30	13:54:31	13:54:31	13:54:31	13:54:31			13:54:33	13:54:33		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
115	13:54:33	13:54:33	13:54:34	13:54:34	13:54:34	13:54:34			13:54:34	13:54:34	13:54:34	13:54:34	13:54:53	13:54:53	13:54:53	13:54:53	13:54:53	13:54:53			13:54:56	13:54:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
116	13:54:56	13:54:56	13:54:56	13:54:56	13:54:57	13:54:57			13:54:57	13:54:57	13:54:57	13:54:57	13:55:17	13:55:17	13:55:17	13:55:17	13:55:17	13:55:17			13:55:20	13:55:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
117	13:55:20	13:55:20	13:55:20	13:55:20	13:55:20	13:55:20			13:55:20	13:55:20	13:55:20	13:55:20	13:55:39	13:55:39	13:55:39	13:55:39	13:55:39	13:55:39			13:55:42	13:55:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
118	13:55:42	13:55:42	13:55:42	13:55:42	13:55:43	13:55:43			13:55:43	13:55:43	13:55:43	13:55:43	13:56:02	13:56:02	13:56:02	13:56:02	13:56:02	13:56:02			13:56:05	13:56:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
119	13:56:05	13:56:05	13:56:05	13:56:05	13:56:06	13:56:06			13:56:06	13:56:06	13:56:06	13:56:06	13:56:25	13:56:25	13:56:25	13:56:25	13:56:25	13:56:25			13:56:27	13:56:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
120	13:56:28	13:56:28	13:56:28	13:56:28	13:56:28	13:56:28			13:56:28	13:56:28	13:56:28	13:56:28	13:56:49	13:56:49	13:56:49	13:56:49	13:56:49	13:56:49	13:56:49	13:56:49	13:56:53	13:56:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
121	13:56:53	13:56:53	13:56:53	13:56:53	13:56:54	13:56:54			13:56:54	13:56:54	13:56:54	13:56:54	13:57:13	13:57:13	13:57:13	13:57:13	13:57:14	13:57:14			13:57:16	13:57:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
122	13:57:16	13:57:16	13:57:16	13:57:16	13:57:17	13:57:17			13:57:17	13:57:17	13:57:17	13:57:17	13:57:38	13:57:38	13:57:38	13:57:38	13:57:38	13:57:38			13:57:41	13:57:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
123	13:57:41	13:57:41	13:57:41	13:57:41	13:57:41	13:57:41			13:57:41	13:57:41	13:57:41	13:57:41	13:58:00	13:58:00	13:58:00	13:58:00	13:58:00	13:58:00			13:58:03	13:58:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
124	13:58:03	13:58:03	13:58:03	13:58:03	13:58:04	13:58:04			13:58:04	13:58:04	13:58:04	13:58:04	13:58:24	13:58:24	13:58:24	13:58:24	13:58:24	13:58:24			13:58:27	13:58:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
125	13:58:27	13:58:27	13:58:27	13:58:27	13:58:28	13:58:28			13:58:28	13:58:28	13:58:28	13:58:28	13:58:47	13:58:47	13:58:47	13:58:47	13:58:47	13:58:47			13:58:50	13:58:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
126	13:58:50	13:58:50	13:58:50	13:58:50	13:58:50	13:58:50			13:58:50	13:58:50	13:58:50	13:58:50	13:59:11	13:59:11	13:59:11	13:59:11	13:59:11	13:59:11			13:59:14	13:59:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
127	13:59:14	13:59:14	13:59:14	13:59:14	13:59:15	13:59:15			13:59:15	13:59:15	13:59:15	13:59:15	13:59:35	13:59:35	13:59:35	13:59:35	13:59:35	13:59:35			13:59:37	13:59:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
128	13:59:37	13:59:37	13:59:38	13:59:38	13:59:38	13:59:38			13:59:38	13:59:38	13:59:38	13:59:38	13:59:57	13:59:57	13:59:57	13:59:57	13:59:57	13:59:57			14:00:00	14:00:00		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
129	14:00:00	14:00:00	14:00:00	14:00:00	14:00:01	14:00:01			14:00:01	14:00:01	14:00:01	14:00:01	14:00:23	14:00:23	14:00:23	14:00:23	14:00:23	14:00:23			14:00:29	14:00:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:05	00:00:28
130	14:00:29	14:00:29	14:00:29	14:00:29	14:00:30	14:00:30			14:00:30	14:00:30	14:00:30	14:00:30	14:00:53	14:00:53	14:00:54	14:00:54	14:00:54	14:00:54	14:00:54	14:00:54	14:00:58	14:00:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00	00:00:00	00:00:04	00:00:28
131	14:00:58	14:00:58	14:00:58	14:00:58	14:00:59	14:00:59			14:00:59	14:00:59	14:00:59	14:00:59	14:01:20	14:01:20	14:01:20	14:01:20	14:01:20	14:01:20			14:01:23	14:01:23		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
132	14:01:23	14:01:23	14:01:24	14:01:24	14:01:24	14:01:24			14:01:24	14:01:24	14:01:24	14:01:24	14:01:45	14:01:45	14:01:45	14:01:45	14:01:45	14:01:45			14:01:48	14:01:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
133	14:01:48	14:01:48	14:01:48	14:01:48	14:01:49	14:01:49			14:01:49	14:01:49	14:01:49	14:01:49	14:02:10	14:02:10	14:02:10	14:02:10	14:02:10	14:02:10			14:02:14	14:02:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:03	00:00:25
134	14:02:14	14:02:14	14:02:14	14:02:14	14:02:14	14:02:14			14:02:14	14:02:14	14:02:14	14:02:14	14:02:38	14:02:38	14:02:38	14:02:38	14:02:38	14:02:38			14:02:41	14:02:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
135	14:02:41	14:02:41	14:02:41	14:02:41	14:02:42	14:02:42			14:02:42	14:02:42	14:02:42	14:02:42	14:03:02	14:03:02	14:03:02	14:03:02	14:03:02	14:03:02			14:03:05	14:03:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
136	14:03:05	14:03:05	14:03:05	14:03:05	14:03:06	14:03:06			14:03:06	14:03:06	14:03:06	14:03:06	14:03:25	14:03:25	14:03:25	14:03:25	14:03:25	14:03:25			14:03:27	14:03:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
137	14:03:28	14:03:28	14:03:28	14:03:28	14:03:28	14:03:28			14:03:28	14:03:28	14:03:28	14:03:28	14:03:50	14:03:50	14:03:50	14:03:50	14:03:50	14:03:50			14:03:53	14:03:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
138	14:03:53	14:03:53	14:03:53	14:03:53	14:03:54	14:03:54			14:03:54	14:03:54	14:03:54	14:03:54	14:04:13	14:04:13	14:04:13	14:04:13	14:04:13	14:04:13			14:04:16	14:04:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
139	14:04:16	14:04:16	14:04:16	14:04:16	14:04:16	14:04:16			14:04:16	14:04:16	14:04:16	14:04:16	14:04:38	14:04:38	14:04:38	14:04:38	14:04:38	14:04:38			14:04:41	14:04:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
140	14:04:41	14:04:41	14:04:41	14:04:41	14:04:41	14:04:41			14:04:41	14:04:41	14:04:41	14:04:41	14:05:01	14:05:01	14:05:01	14:05:01	14:05:01	14:05:01	14:05:01	14:05:01	14:05:05	14:05:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
141	14:05:05	14:05:05	14:05:05	14:05:05	14:05:06	14:05:06			14:05:06	14:05:06	14:05:06	14:05:06	14:05:26	14:05:26	14:05:26	14:05:26	14:05:26	14:05:26			14:05:29	14:05:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
142	14:05:29	14:05:29	14:05:29	14:05:29	14:05:30	14:05:30			14:05:30	14:05:30	14:05:30	14:05:30	14:05:50	14:05:50	14:05:50	14:05:50	14:05:50	14:05:50			14:05:53	14:05:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
143	14:05:53	14:05:53	14:05:53	14:05:53	14:05:53	14:05:53			14:05:53	14:05:53	14:05:53	14:05:53	14:06:14	14:06:14	14:06:14	14:06:14	14:06:14	14:06:14			14:06:17	14:06:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
144	14:06:17	14:06:17	14:06:17	14:06:17	14:06:18	14:06:18			14:06:18	14:06:18	14:06:18	14:06:18	14:06:38	14:06:38	14:06:38	14:06:38	14:06:38	14:06:38			14:06:41	14:06:41		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
145	14:06:41	14:06:41	14:06:41	14:06:41	14:06:41	14:06:41			14:06:41	14:06:41	14:06:42	14:06:42	14:07:02	14:07:02	14:07:02	14:07:02	14:07:02	14:07:02			14:07:05	14:07:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
146	14:07:05	14:07:05	14:07:05	14:07:05	14:07:05	14:07:05			14:07:06	14:07:06	14:07:06	14:07:06	14:07:24	14:07:24	14:07:24	14:07:24	14:07:24	14:07:24			14:07:27	14:07:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
147	14:07:27	14:07:27	14:07:27	14:07:27	14:07:28	14:07:28			14:07:28	14:07:28	14:07:28	14:07:28	14:07:48	14:07:48	14:07:48	14:07:48	14:07:48	14:07:48			14:07:51	14:07:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
148	14:07:51	14:07:51	14:07:51	14:07:51	14:07:52	14:07:52			14:07:52	14:07:52	14:07:52	14:07:52	14:08:10	14:08:10	14:08:10	14:08:10	14:08:10	14:08:10			14:08:13	14:08:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
149	14:08:13	14:08:13	14:08:14	14:08:14	14:08:14	14:08:14			14:08:14	14:08:14	14:08:14	14:08:14	14:08:33	14:08:33	14:08:33	14:08:33	14:08:33	14:08:33			14:08:36	14:08:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
150	14:08:36	14:08:36	14:08:36	14:08:36	14:08:37	14:08:37			14:08:37	14:08:37	14:08:37	14:08:37	14:08:57	14:08:57	14:08:57	14:08:57	14:08:57	14:08:57	14:08:57	14:08:57	14:09:02	14:09:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
151	14:09:02	14:09:02	14:09:02	14:09:02	14:09:02	14:09:02			14:09:02	14:09:02	14:09:02	14:09:02	14:09:24	14:09:24	14:09:24	14:09:24	14:09:24	14:09:24			14:09:27	14:09:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
152	14:09:27	14:09:27	14:09:27	14:09:27	14:09:27	14:09:27			14:09:27	14:09:27	14:09:27	14:09:27	14:09:48	14:09:48	14:09:48	14:09:48	14:09:48	14:09:48			14:09:53	14:09:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:04	00:00:26
153	14:09:53	14:09:53	14:09:53	14:09:53	14:09:54	14:09:54			14:09:54	14:09:54	14:09:54	14:09:54	14:10:13	14:10:13	14:10:13	14:10:13	14:10:13	14:10:13			14:10:16	14:10:16		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
154	14:10:17	14:10:17	14:10:17	14:10:17	14:10:17	14:10:17			14:10:17	14:10:17	14:10:17	14:10:17	14:10:37	14:10:37	14:10:37	14:10:37	14:10:37	14:10:37			14:10:40	14:10:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
155	14:10:40	14:10:40	14:10:40	14:10:40	14:10:41	14:10:41			14:10:41	14:10:41	14:10:41	14:10:41	14:11:00	14:11:00	14:11:00	14:11:00	14:11:00	14:11:00			14:11:03	14:11:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
156	14:11:03	14:11:03	14:11:03	14:11:03	14:11:04	14:11:04			14:11:04	14:11:04	14:11:04	14:11:04	14:11:23	14:11:23	14:11:23	14:11:23	14:11:23	14:11:23			14:11:26	14:11:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
157	14:11:26	14:11:26	14:11:26	14:11:26	14:11:27	14:11:27			14:11:27	14:11:27	14:11:27	14:11:27	14:11:46	14:11:46	14:11:46	14:11:46	14:11:46	14:11:46			14:11:49	14:11:49		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:03	00:00:22
158	14:11:49	14:11:49	14:11:49	14:11:49	14:11:49	14:11:49			14:11:49	14:11:49	14:11:50	14:11:50	14:12:09	14:12:09	14:12:09	14:12:09	14:12:09	14:12:09			14:12:12	14:12:12		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
159	14:12:12	14:12:12	14:12:12	14:12:12	14:12:13	14:12:13			14:12:13	14:12:13	14:12:13	14:12:13	14:12:31	14:12:31	14:12:31	14:12:31	14:12:32	14:12:32			14:12:34	14:12:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
160	14:12:34	14:12:34	14:12:35	14:12:35	14:12:35	14:12:35			14:12:35	14:12:35	14:12:35	14:12:35	14:12:56	14:12:56	14:12:56	14:12:56	14:12:56	14:12:56	14:12:56	14:12:56	14:13:01	14:13:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
161	14:13:01	14:13:01	14:13:01	14:13:01	14:13:01	14:13:01			14:13:02	14:13:02	14:13:02	14:13:02	14:13:21	14:13:21	14:13:21	14:13:21	14:13:21	14:13:21			14:13:24	14:13:24		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:03	00:00:23
