Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN prepareForMobsim	END prepareForMobsim	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	prepareForMobsim	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
80	23:39:23	23:39:23	23:39:23	23:39:23	23:39:24	23:39:24			23:39:24	23:39:24	23:39:24	23:39:24	23:39:43	23:39:43	23:39:43	23:39:43	23:39:43	23:39:43	23:39:43	23:39:43	23:39:47	23:39:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
81	23:39:47	23:39:47	23:39:47	23:39:47	23:39:48	23:39:48			23:39:48	23:39:48	23:39:48	23:39:48	23:40:07	23:40:07	23:40:08	23:40:08	23:40:08	23:40:08			23:40:10	23:40:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
82	23:40:10	23:40:10	23:40:10	23:40:10	23:40:11	23:40:11			23:40:11	23:40:11	23:40:11	23:40:11	23:40:31	23:40:31	23:40:31	23:40:31	23:40:31	23:40:31			23:40:34	23:40:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
83	23:40:34	23:40:34	23:40:34	23:40:34	23:40:34	23:40:34			23:40:34	23:40:34	23:40:34	23:40:34	23:40:53	23:40:53	23:40:53	23:40:53	23:40:53	23:40:53			23:40:56	23:40:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
84	23:40:56	23:40:56	23:40:56	23:40:56	23:40:56	23:40:56			23:40:56	23:40:56	23:40:56	23:40:56	23:41:17	23:41:17	23:41:17	23:41:17	23:41:17	23:41:17			23:41:20	23:41:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
85	23:41:20	23:41:20	23:41:20	23:41:20	23:41:20	23:41:20			23:41:21	23:41:21	23:41:21	23:41:21	23:41:40	23:41:40	23:41:40	23:41:40	23:41:40	23:41:40			23:41:42	23:41:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
86	23:41:43	23:41:43	23:41:43	23:41:43	23:41:43	23:41:43			23:41:43	23:41:43	23:41:43	23:41:43	23:42:05	23:42:05	23:42:05	23:42:05	23:42:05	23:42:05			23:42:07	23:42:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
87	23:42:08	23:42:08	23:42:08	23:42:08	23:42:08	23:42:08			23:42:08	23:42:08	23:42:08	23:42:08	23:42:27	23:42:27	23:42:27	23:42:27	23:42:27	23:42:27			23:42:30	23:42:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
88	23:42:30	23:42:30	23:42:30	23:42:30	23:42:31	23:42:31			23:42:31	23:42:31	23:42:31	23:42:31	23:42:49	23:42:49	23:42:49	23:42:49	23:42:49	23:42:49			23:42:52	23:42:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:21
89	23:42:52	23:42:52	23:42:52	23:42:52	23:42:52	23:42:52			23:42:52	23:42:52	23:42:53	23:42:53	23:43:12	23:43:12	23:43:12	23:43:12	23:43:12	23:43:12			23:43:15	23:43:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
90	23:43:15	23:43:15	23:43:15	23:43:15	23:43:15	23:43:15			23:43:15	23:43:15	23:43:16	23:43:16	23:43:36	23:43:36	23:43:36	23:43:36	23:43:36	23:43:36	23:43:36	23:43:36	23:43:40	23:43:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
91	23:43:40	23:43:40	23:43:40	23:43:40	23:43:40	23:43:40			23:43:40	23:43:40	23:43:40	23:43:40	23:44:03	23:44:03	23:44:03	23:44:03	23:44:03	23:44:03			23:44:05	23:44:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
92	23:44:06	23:44:06	23:44:06	23:44:06	23:44:06	23:44:06			23:44:06	23:44:06	23:44:06	23:44:06	23:44:25	23:44:25	23:44:25	23:44:25	23:44:25	23:44:25			23:44:28	23:44:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:18	00:00:00	00:00:00		00:00:02	00:00:22
93	23:44:28	23:44:28	23:44:28	23:44:28	23:44:28	23:44:28			23:44:28	23:44:28	23:44:28	23:44:28	23:44:49	23:44:49	23:44:49	23:44:49	23:44:49	23:44:49			23:44:51	23:44:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
94	23:44:52	23:44:52	23:44:52	23:44:52	23:44:52	23:44:52			23:44:52	23:44:52	23:44:52	23:44:52	23:45:12	23:45:12	23:45:12	23:45:12	23:45:12	23:45:12			23:45:14	23:45:14		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
95	23:45:14	23:45:14	23:45:14	23:45:14	23:45:15	23:45:15			23:45:15	23:45:15	23:45:15	23:45:15	23:45:38	23:45:38	23:45:38	23:45:38	23:45:38	23:45:38			23:45:40	23:45:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:26
96	23:45:41	23:45:41	23:45:41	23:45:41	23:45:41	23:45:41			23:45:41	23:45:41	23:45:41	23:45:41	23:46:01	23:46:01	23:46:01	23:46:01	23:46:01	23:46:01			23:46:04	23:46:04		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
97	23:46:04	23:46:04	23:46:04	23:46:04	23:46:04	23:46:04			23:46:04	23:46:04	23:46:04	23:46:04	23:46:25	23:46:25	23:46:25	23:46:25	23:46:25	23:46:25			23:46:27	23:46:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
98	23:46:28	23:46:28	23:46:28	23:46:28	23:46:28	23:46:28			23:46:28	23:46:28	23:46:28	23:46:28	23:46:50	23:46:50	23:46:50	23:46:50	23:46:51	23:46:51			23:46:53	23:46:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
99	23:46:53	23:46:53	23:46:53	23:46:53	23:46:54	23:46:54			23:46:54	23:46:54	23:46:54	23:46:54	23:47:14	23:47:14	23:47:14	23:47:14	23:47:14	23:47:14			23:47:17	23:47:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
100	23:47:17	23:47:17	23:47:17	23:47:17	23:47:17	23:47:17			23:47:18	23:47:18	23:47:18	23:47:18	23:47:39	23:47:39	23:47:39	23:47:39	23:47:39	23:47:39	23:47:39	23:47:39	23:47:44	23:47:44		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
101	23:47:44	23:47:44	23:47:44	23:47:44	23:47:44	23:47:44			23:47:44	23:47:44	23:47:44	23:47:44	23:48:06	23:48:06	23:48:06	23:48:06	23:48:06	23:48:06			23:48:09	23:48:09		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
102	23:48:09	23:48:09	23:48:09	23:48:09	23:48:09	23:48:09			23:48:09	23:48:09	23:48:09	23:48:09	23:48:30	23:48:30	23:48:30	23:48:30	23:48:30	23:48:30			23:48:32	23:48:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
103	23:48:32	23:48:32	23:48:33	23:48:33	23:48:33	23:48:33			23:48:33	23:48:33	23:48:33	23:48:33	23:48:55	23:48:55	23:48:55	23:48:55	23:48:55	23:48:55			23:48:58	23:48:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
104	23:48:58	23:48:58	23:48:58	23:48:58	23:48:58	23:48:58			23:48:58	23:48:58	23:48:58	23:48:58	23:49:18	23:49:18	23:49:18	23:49:18	23:49:18	23:49:18			23:49:21	23:49:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
105	23:49:21	23:49:21	23:49:21	23:49:21	23:49:22	23:49:22			23:49:22	23:49:22	23:49:22	23:49:22	23:49:44	23:49:44	23:49:44	23:49:44	23:49:44	23:49:44			23:49:47	23:49:47		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
106	23:49:47	23:49:47	23:49:47	23:49:47	23:49:48	23:49:48			23:49:48	23:49:48	23:49:48	23:49:48	23:50:08	23:50:08	23:50:08	23:50:08	23:50:08	23:50:08			23:50:10	23:50:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
107	23:50:11	23:50:11	23:50:11	23:50:11	23:50:11	23:50:11			23:50:11	23:50:11	23:50:11	23:50:11	23:50:32	23:50:32	23:50:32	23:50:32	23:50:32	23:50:32			23:50:35	23:50:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
108	23:50:35	23:50:35	23:50:35	23:50:35	23:50:36	23:50:36			23:50:36	23:50:36	23:50:36	23:50:36	23:50:55	23:50:55	23:50:55	23:50:55	23:50:55	23:50:55			23:50:58	23:50:58		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
109	23:50:58	23:50:58	23:50:58	23:50:58	23:50:58	23:50:58			23:50:58	23:50:58	23:50:58	23:50:58	23:51:18	23:51:18	23:51:18	23:51:18	23:51:18	23:51:18			23:51:21	23:51:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
110	23:51:21	23:51:21	23:51:21	23:51:21	23:51:22	23:51:22			23:51:22	23:51:22	23:51:22	23:51:22	23:51:42	23:51:42	23:51:42	23:51:42	23:51:42	23:51:42	23:51:42	23:51:42	23:51:46	23:51:46		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
111	23:51:46	23:51:46	23:51:46	23:51:46	23:51:47	23:51:47			23:51:47	23:51:47	23:51:47	23:51:47	23:52:07	23:52:07	23:52:07	23:52:07	23:52:07	23:52:07			23:52:10	23:52:10		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:03	00:00:23
112	23:52:10	23:52:10	23:52:11	23:52:11	23:52:11	23:52:11			23:52:11	23:52:11	23:52:11	23:52:11	23:52:31	23:52:31	23:52:31	23:52:31	23:52:31	23:52:31			23:52:34	23:52:34		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
113	23:52:34	23:52:34	23:52:34	23:52:34	23:52:34	23:52:34			23:52:34	23:52:34	23:52:34	23:52:34	23:52:54	23:52:54	23:52:54	23:52:54	23:52:54	23:52:54			23:52:57	23:52:57		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
114	23:52:57	23:52:57	23:52:57	23:52:57	23:52:58	23:52:58			23:52:58	23:52:58	23:52:58	23:52:58	23:53:17	23:53:17	23:53:17	23:53:17	23:53:17	23:53:17			23:53:20	23:53:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
115	23:53:20	23:53:20	23:53:20	23:53:20	23:53:21	23:53:21			23:53:21	23:53:21	23:53:21	23:53:21	23:53:41	23:53:41	23:53:41	23:53:41	23:53:41	23:53:41			23:53:43	23:53:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
116	23:53:43	23:53:43	23:53:44	23:53:44	23:53:44	23:53:44			23:53:44	23:53:44	23:53:44	23:53:44	23:54:04	23:54:04	23:54:04	23:54:04	23:54:04	23:54:04			23:54:07	23:54:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
117	23:54:07	23:54:07	23:54:07	23:54:07	23:54:08	23:54:08			23:54:08	23:54:08	23:54:08	23:54:08	23:54:27	23:54:27	23:54:28	23:54:28	23:54:28	23:54:28			23:54:30	23:54:30		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
118	23:54:30	23:54:30	23:54:31	23:54:31	23:54:31	23:54:31			23:54:31	23:54:31	23:54:31	23:54:31	23:54:51	23:54:51	23:54:52	23:54:52	23:54:52	23:54:52			23:54:54	23:54:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
119	23:54:54	23:54:54	23:54:54	23:54:54	23:54:55	23:54:55			23:54:55	23:54:55	23:54:55	23:54:55	23:55:14	23:55:14	23:55:14	23:55:14	23:55:14	23:55:14			23:55:17	23:55:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
120	23:55:17	23:55:17	23:55:17	23:55:17	23:55:18	23:55:18			23:55:18	23:55:18	23:55:18	23:55:18	23:55:37	23:55:37	23:55:37	23:55:37	23:55:38	23:55:38	23:55:38	23:55:38	23:55:42	23:55:42		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00	00:00:00	00:00:04	00:00:24
121	23:55:42	23:55:42	23:55:42	23:55:42	23:55:42	23:55:42			23:55:42	23:55:42	23:55:43	23:55:43	23:56:03	23:56:03	23:56:03	23:56:03	23:56:03	23:56:03			23:56:06	23:56:06		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
122	23:56:06	23:56:06	23:56:06	23:56:06	23:56:07	23:56:07			23:56:07	23:56:07	23:56:07	23:56:07	23:56:26	23:56:26	23:56:26	23:56:26	23:56:26	23:56:26			23:56:29	23:56:29		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
123	23:56:29	23:56:29	23:56:29	23:56:29	23:56:30	23:56:30			23:56:30	23:56:30	23:56:30	23:56:30	23:56:50	23:56:50	23:56:50	23:56:50	23:56:50	23:56:50			23:56:52	23:56:52		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
124	23:56:53	23:56:53	23:56:53	23:56:53	23:56:53	23:56:53			23:56:53	23:56:53	23:56:53	23:56:53	23:57:12	23:57:12	23:57:12	23:57:12	23:57:12	23:57:12			23:57:15	23:57:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
125	23:57:15	23:57:15	23:57:15	23:57:15	23:57:16	23:57:16			23:57:16	23:57:16	23:57:16	23:57:16	23:57:37	23:57:37	23:57:37	23:57:37	23:57:37	23:57:37			23:57:40	23:57:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
126	23:57:40	23:57:40	23:57:40	23:57:40	23:57:40	23:57:40			23:57:40	23:57:40	23:57:40	23:57:40	23:58:00	23:58:00	23:58:00	23:58:00	23:58:00	23:58:00			23:58:02	23:58:02		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
127	23:58:03	23:58:03	23:58:03	23:58:03	23:58:03	23:58:03			23:58:03	23:58:03	23:58:03	23:58:03	23:58:24	23:58:24	23:58:24	23:58:24	23:58:24	23:58:24			23:58:27	23:58:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
128	23:58:27	23:58:27	23:58:27	23:58:27	23:58:28	23:58:28			23:58:28	23:58:28	23:58:28	23:58:28	23:58:47	23:58:47	23:58:48	23:58:48	23:58:48	23:58:48			23:58:50	23:58:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
129	23:58:51	23:58:51	23:58:51	23:58:51	23:58:51	23:58:51			23:58:51	23:58:51	23:58:51	23:58:51	23:59:13	23:59:13	23:59:13	23:59:13	23:59:13	23:59:13			23:59:15	23:59:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
130	23:59:15	23:59:15	23:59:16	23:59:16	23:59:16	23:59:16			23:59:16	23:59:16	23:59:16	23:59:16	23:59:36	23:59:36	23:59:36	23:59:36	23:59:36	23:59:36	23:59:36	23:59:36	23:59:40	23:59:40		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:03	00:00:24
131	23:59:40	23:59:40	23:59:40	23:59:40	23:59:41	23:59:41			23:59:41	23:59:41	23:59:41	23:59:41	00:00:02	00:00:02	00:00:02	00:00:02	00:00:02	00:00:02			00:00:05	00:00:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
132	00:00:05	00:00:05	00:00:05	00:00:05	00:00:05	00:00:05			00:00:05	00:00:05	00:00:05	00:00:05	00:00:25	00:00:25	00:00:25	00:00:25	00:00:25	00:00:25			00:00:28	00:00:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
133	00:00:28	00:00:28	00:00:28	00:00:28	00:00:28	00:00:28			00:00:28	00:00:28	00:00:29	00:00:29	00:00:48	00:00:48	00:00:48	00:00:48	00:00:48	00:00:48			00:00:51	00:00:51		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:22
134	00:00:51	00:00:51	00:00:51	00:00:51	00:00:52	00:00:52			00:00:52	00:00:52	00:00:52	00:00:52	00:01:13	00:01:13	00:01:13	00:01:13	00:01:13	00:01:13			00:01:15	00:01:15		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
135	00:01:16	00:01:16	00:01:16	00:01:16	00:01:16	00:01:16			00:01:16	00:01:16	00:01:16	00:01:16	00:01:36	00:01:36	00:01:36	00:01:36	00:01:36	00:01:36			00:01:39	00:01:39		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
136	00:01:39	00:01:39	00:01:39	00:01:39	00:01:40	00:01:40			00:01:40	00:01:40	00:01:40	00:01:40	00:02:02	00:02:02	00:02:02	00:02:02	00:02:02	00:02:02			00:02:05	00:02:05		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
137	00:02:05	00:02:05	00:02:05	00:02:05	00:02:05	00:02:05			00:02:05	00:02:05	00:02:06	00:02:06	00:02:25	00:02:25	00:02:25	00:02:25	00:02:25	00:02:25			00:02:28	00:02:28		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
138	00:02:28	00:02:28	00:02:28	00:02:28	00:02:29	00:02:29			00:02:29	00:02:29	00:02:29	00:02:29	00:02:52	00:02:52	00:02:52	00:02:52	00:02:52	00:02:52			00:02:54	00:02:54		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
139	00:02:54	00:02:54	00:02:54	00:02:54	00:02:55	00:02:55			00:02:55	00:02:55	00:02:55	00:02:55	00:03:17	00:03:17	00:03:17	00:03:17	00:03:17	00:03:17			00:03:20	00:03:20		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
140	00:03:20	00:03:20	00:03:20	00:03:20	00:03:21	00:03:21			00:03:21	00:03:21	00:03:21	00:03:21	00:03:43	00:03:43	00:03:43	00:03:43	00:03:43	00:03:43	00:03:43	00:03:43	00:03:48	00:03:48		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00	00:00:00	00:00:04	00:00:27
141	00:03:48	00:03:48	00:03:48	00:03:48	00:03:48	00:03:48			00:03:49	00:03:49	00:03:49	00:03:49	00:04:10	00:04:10	00:04:10	00:04:10	00:04:10	00:04:10			00:04:13	00:04:13		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
142	00:04:13	00:04:13	00:04:13	00:04:13	00:04:14	00:04:14			00:04:14	00:04:14	00:04:14	00:04:14	00:04:34	00:04:34	00:04:34	00:04:34	00:04:34	00:04:34			00:04:37	00:04:37		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:24
143	00:04:37	00:04:37	00:04:37	00:04:37	00:04:38	00:04:38			00:04:38	00:04:38	00:04:38	00:04:38	00:05:00	00:05:00	00:05:00	00:05:00	00:05:00	00:05:00			00:05:03	00:05:03		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
144	00:05:03	00:05:03	00:05:04	00:05:04	00:05:04	00:05:04			00:05:04	00:05:04	00:05:04	00:05:04	00:05:24	00:05:24	00:05:24	00:05:24	00:05:24	00:05:24			00:05:27	00:05:27		00:00:00	00:00:00		00:00:00	00:00:00	00:00:19	00:00:00	00:00:00		00:00:02	00:00:23
145	00:05:27	00:05:27	00:05:27	00:05:27	00:05:27	00:05:27			00:05:28	00:05:28	00:05:28	00:05:28	00:05:50	00:05:50	00:05:50	00:05:50	00:05:50	00:05:50			00:05:53	00:05:53		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
146	00:05:53	00:05:53	00:05:53	00:05:53	00:05:54	00:05:54			00:05:54	00:05:54	00:05:54	00:05:54	00:06:14	00:06:14	00:06:14	00:06:14	00:06:14	00:06:14			00:06:17	00:06:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
147	00:06:17	00:06:17	00:06:17	00:06:17	00:06:18	00:06:18			00:06:18	00:06:18	00:06:18	00:06:18	00:06:40	00:06:40	00:06:40	00:06:40	00:06:40	00:06:40			00:06:43	00:06:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:22	00:00:00	00:00:00		00:00:02	00:00:25
148	00:06:43	00:06:43	00:06:43	00:06:43	00:06:43	00:06:43			00:06:43	00:06:43	00:06:44	00:06:44	00:07:05	00:07:05	00:07:05	00:07:05	00:07:05	00:07:05			00:07:08	00:07:08		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
149	00:07:08	00:07:08	00:07:08	00:07:08	00:07:08	00:07:08			00:07:08	00:07:08	00:07:08	00:07:08	00:07:32	00:07:32	00:07:33	00:07:33	00:07:33	00:07:33			00:07:35	00:07:35		00:00:00	00:00:00		00:00:00	00:00:00	00:00:24	00:00:00	00:00:00		00:00:02	00:00:27
150	00:07:36	00:07:36	00:07:36	00:07:36	00:07:36	00:07:36			00:07:36	00:07:36	00:07:36	00:07:36	00:07:56	00:07:56	00:07:57	00:07:57	00:07:57	00:07:57	00:07:57	00:07:57	00:08:01	00:08:01		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:25
151	00:08:01	00:08:01	00:08:01	00:08:01	00:08:01	00:08:01			00:08:01	00:08:01	00:08:01	00:08:01	00:08:23	00:08:23	00:08:23	00:08:23	00:08:23	00:08:23			00:08:26	00:08:26		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
152	00:08:26	00:08:26	00:08:26	00:08:26	00:08:27	00:08:27			00:08:27	00:08:27	00:08:27	00:08:27	00:08:47	00:08:47	00:08:47	00:08:47	00:08:47	00:08:47			00:08:50	00:08:50		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
153	00:08:50	00:08:50	00:08:50	00:08:50	00:08:51	00:08:51			00:08:51	00:08:51	00:08:51	00:08:51	00:09:15	00:09:15	00:09:15	00:09:15	00:09:15	00:09:15			00:09:17	00:09:17		00:00:00	00:00:00		00:00:00	00:00:00	00:00:23	00:00:00	00:00:00		00:00:02	00:00:27
154	00:09:18	00:09:18	00:09:18	00:09:18	00:09:18	00:09:18			00:09:18	00:09:18	00:09:18	00:09:18	00:09:40	00:09:40	00:09:40	00:09:40	00:09:40	00:09:40			00:09:43	00:09:43		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:25
155	00:09:43	00:09:43	00:09:43	00:09:43	00:09:44	00:09:44			00:09:44	00:09:44	00:09:44	00:09:44	00:10:04	00:10:04	00:10:04	00:10:04	00:10:04	00:10:04			00:10:07	00:10:07		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
156	00:10:07	00:10:07	00:10:07	00:10:07	00:10:08	00:10:08			00:10:08	00:10:08	00:10:08	00:10:08	00:10:29	00:10:29	00:10:29	00:10:29	00:10:29	00:10:29			00:10:32	00:10:32		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
157	00:10:32	00:10:32	00:10:32	00:10:32	00:10:33	00:10:33			00:10:33	00:10:33	00:10:33	00:10:33	00:10:53	00:10:53	00:10:53	00:10:53	00:10:53	00:10:53			00:10:56	00:10:56		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
158	00:10:56	00:10:56	00:10:56	00:10:56	00:10:56	00:10:56			00:10:56	00:10:56	00:10:57	00:10:57	00:11:18	00:11:18	00:11:18	00:11:18	00:11:18	00:11:18			00:11:21	00:11:21		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
159	00:11:21	00:11:21	00:11:21	00:11:21	00:11:21	00:11:21			00:11:21	00:11:21	00:11:21	00:11:21	00:11:42	00:11:42	00:11:42	00:11:42	00:11:42	00:11:42			00:11:45	00:11:45		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00		00:00:02	00:00:23
160	00:11:45	00:11:45	00:11:45	00:11:45	00:11:46	00:11:46			00:11:46	00:11:46	00:11:46	00:11:46	00:12:06	00:12:06	00:12:06	00:12:06	00:12:07	00:12:07	00:12:07	00:12:07	00:12:11	00:12:11		00:00:00	00:00:00		00:00:00	00:00:00	00:00:20	00:00:00	00:00:00	00:00:00	00:00:04	00:00:26
161	00:12:11	00:12:11	00:12:11	00:12:11	00:12:12	00:12:12			00:12:12	00:12:12	00:12:12	00:12:12	00:12:33	00:12:33	00:12:33	00:12:33	00:12:33	00:12:33			00:12:36	00:12:36		00:00:00	00:00:00		00:00:00	00:00:00	00:00:21	00:00:00	00:00:00		00:00:02	00:00:24
